Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,Activity,CpuSpikes,MemLeaks,EventStorms
01:06:19,2.2,21.3,83,0,0,Startup,0,0,0
01:06:19,2.8,29.6,96,0,272,Startup,0,0,0
01:06:20,3.4,26.0,100,0,0,Startup,0,0,0
01:06:21,4.4,38.0,108,0,0,Startup,0,0,0
01:06:22,5.4,35.9,142,0,0,Startup,0,0,0
01:06:23,6.4,43.3,159,0,0,Startup,0,0,0
01:06:24,7.7,51.0,180,0,0,Startup,0,0,0
01:06:25,8.4,39.6,192,0,0,Startup,0,0,0
01:06:26,9.7,39.1,199,0,254,Startup,0,0,0
01:06:27,10.5,23.8,204,0,0,Startup,0,0,0
01:06:29,12.7,36.7,214,0,1232,Startup,0,0,0
01:06:29,12.8,52.7,215,0,0,Startup,0,0,0
01:06:30,13.9,38.8,216,0,0,Startup,0,0,0
01:06:31,15.0,43.8,217,0,0,Startup,0,0,0
01:06:32,15.7,56.7,219,0,0,Startup,0,0,0
01:06:33,16.7,50.3,222,0,0,Startup,0,0,0
01:06:34,17.7,41.2,223,0,0,Startup,0,0,0
01:06:35,18.7,34.9,224,0,0,Startup,0,0,0
01:06:36,19.8,36.5,228,0,0,Startup,0,0,0
01:06:37,20.7,52.7,239,0,0,Startup,0,0,0
01:06:38,21.8,54.0,247,0,0,Startup,0,0,0
01:06:39,22.7,45.4,248,0,0,Startup,0,0,0
01:06:40,23.7,61.8,248,0,0,Startup,0,0,0
01:06:41,24.7,46.9,248,0,0,Startup,0,0,0
01:06:42,25.9,56.8,251,0,0,Startup,0,0,0
01:06:43,26.7,72.4,252,0,0,Startup,0,0,0
01:06:44,27.7,57.9,253,0,0,Startup,0,0,0
01:06:45,28.7,47.2,258,0,0,Startup,0,0,0
01:06:46,29.7,58.9,259,0,0,Startup,0,0,0
01:06:47,30.7,60.2,259,0,0,Startup,0,0,0
01:06:48,31.9,51.2,259,0,236,Startup,0,0,0
01:06:49,32.7,57.9,270,0,0,Startup,0,0,0
01:06:50,33.9,64.4,271,0,235,Startup,0,0,0
01:06:51,34.7,54.2,271,0,0,Startup,0,0,0
01:06:52,36.0,44.1,277,0,235,Startup,0,0,0
01:06:53,36.9,50.4,277,0,0,Startup,0,0,0
01:06:54,37.7,37.3,277,0,0,Startup,0,0,0
01:06:55,38.7,65.0,280,0,0,Startup,0,0,0
01:06:56,39.7,47.9,280,0,0,Startup,0,0,0
01:06:57,40.7,53.3,284,0,0,Startup,0,0,0
01:06:58,41.7,68.3,287,0,0,Startup,0,0,0
01:06:59,42.7,59.7,301,0,0,Startup,0,0,0
01:07:00,43.7,48.6,319,0,0,Startup,0,0,0
01:07:01,45.0,72.7,334,0,230,Startup,0,0,0
01:07:02,45.7,70.0,348,0,0,Startup,0,0,0
01:07:03,46.7,88.1,349,0,0,Startup,0,0,0
01:07:04,47.7,69.3,349,0,0,Startup,0,0,0
01:07:05,48.7,49.6,350,0,0,Startup,0,0,0
01:07:06,49.7,50.9,354,0,0,Startup,0,0,0
01:07:07,50.7,86.5,353,0,0,Startup,0,0,0
01:07:08,51.7,66.1,353,0,0,Startup,0,0,0
01:07:09,52.7,54.0,353,0,0,Startup,0,0,0
01:07:10,53.7,69.9,357,0,0,Startup,0,0,0
01:07:11,54.7,82.3,358,0,0,Startup,0,0,0
01:07:12,55.7,34.0,358,0,0,Startup,0,0,0
01:07:13,56.7,46.9,358,0,0,Startup,0,0,0
01:07:14,57.7,48.4,358,0,0,Startup,0,0,0
01:07:15,58.9,50.8,361,0,0,Startup,0,0,0
01:07:16,59.7,57.7,368,0,0,Startup,0,0,0
01:07:17,60.8,36.8,379,0,0,Startup,0,0,0
01:07:18,61.7,47.7,388,0,0,Startup,0,0,0
01:07:19,62.7,44.5,390,0,0,Startup,0,0,0
01:07:20,63.7,45.1,390,0,0,Startup,0,0,0
01:07:21,64.7,44.6,390,0,0,Startup,0,0,0
01:07:22,65.7,40.1,390,0,0,Startup,0,0,0
01:07:23,66.7,42.4,390,0,0,Startup,0,0,0
01:07:24,67.7,39.6,392,0,0,Startup,0,0,0
01:07:25,68.7,36.6,392,0,0,Startup,0,0,0
01:07:26,69.7,45.5,392,0,0,Startup,0,0,0
01:07:27,70.7,33.6,393,0,0,Startup,0,0,0
01:07:28,71.7,40.6,393,0,0,Startup,0,0,0
01:07:29,72.7,31.8,394,0,0,Startup,0,0,0
01:07:30,73.7,41.5,396,0,0,Startup,0,0,0
01:07:31,74.7,42.6,397,0,0,Startup,0,0,0
01:07:32,75.7,45.5,397,0,0,Startup,0,0,0
01:07:33,76.7,77.2,397,0,0,Startup,0,0,0
01:07:34,77.7,67.0,397,0,0,Startup,0,0,0
01:07:35,78.7,32.2,400,0,0,Startup,0,0,0
01:07:36,79.7,64.9,405,0,0,Startup,0,0,0
01:07:37,80.7,35.8,405,0,0,Startup,0,0,0
01:07:38,81.7,36.9,405,0,0,Startup,0,0,0
01:07:39,82.7,53.9,405,0,0,Startup,0,0,0
01:07:40,83.7,48.7,405,0,0,Startup,0,0,0
01:07:41,84.7,23.5,407,0,0,Startup,0,0,0
01:07:42,85.7,48.8,407,0,0,Startup,0,0,0
01:07:43,86.7,38.0,406,0,0,Startup,0,0,0
01:07:44,87.7,56.4,406,0,0,Startup,0,0,0
01:07:45,88.7,42.7,406,0,0,Startup,0,0,0
01:07:46,89.7,58.1,406,0,0,Startup,0,0,0
01:07:47,90.7,39.0,406,0,0,Startup,0,0,0
01:07:48,91.8,27.4,406,0,0,Startup,0,0,0
01:07:49,92.7,38.1,406,0,0,Startup,0,0,0
01:07:50,93.7,57.1,406,0,0,Startup,0,0,0
01:07:51,94.7,47.8,406,0,0,Startup,0,0,0
01:07:52,95.7,36.5,406,0,0,Startup,0,0,0
01:07:53,96.7,46.9,406,0,0,Startup,0,0,0
01:07:54,97.7,45.5,406,0,0,Startup,0,0,0
01:07:55,98.7,59.6,406,0,0,Startup,0,0,0
01:07:56,99.7,73.4,406,0,0,Startup,0,0,0
01:07:57,100.7,59.5,406,0,0,Startup,0,0,0
01:07:58,101.7,66.1,414,0,0,Startup,0,0,0
01:07:59,102.7,38.5,413,0,0,Startup,0,0,0
01:08:00,103.7,38.7,413,0,0,Startup,0,0,0
01:08:01,104.7,66.4,413,0,0,Startup,0,0,0
01:08:02,105.7,42.3,415,0,0,Startup,0,0,0
01:08:03,106.7,36.9,415,0,0,Startup,0,0,0
01:08:04,107.7,48.8,414,0,0,Startup,0,0,0
01:08:05,108.7,51.6,414,0,0,Startup,0,0,0
01:08:06,109.7,65.8,422,0,0,Startup,0,0,0
01:08:07,110.7,44.6,422,0,0,Startup,0,0,0
01:08:08,111.7,36.6,422,0,0,Startup,0,0,0
01:08:09,112.7,37.3,422,0,0,Startup,0,0,0
01:08:10,113.7,31.1,422,0,0,Startup,0,0,0
01:08:11,114.7,46.9,422,0,0,Startup,0,0,0
01:08:12,115.7,40.8,422,0,0,Startup,0,0,0
