Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,Activity,CpuSpikes,MemLeaks,EventStorms
01:20:43,1.4,12.4,54,0,0,Startup,0,0,0
01:20:44,2.2,5.7,59,0,0,Startup,0,0,0
01:20:45,3.3,6.3,70,0,0,Startup,0,0,0
01:20:46,4.3,13.4,72,0,0,Startup,0,0,0
01:20:47,5.2,5.2,79,0,0,Startup,0,0,0
01:20:48,6.3,11.4,81,0,0,Startup,0,0,0
01:20:49,7.4,7.0,82,0,0,Startup,0,0,0
01:20:50,8.2,15.9,86,0,0,Startup,0,0,0
01:20:51,9.2,10.0,89,0,0,Startup,0,0,0
01:20:52,10.3,20.2,99,0,0,Startup,0,0,0
01:20:53,11.2,21.1,108,0,0,Startup,0,0,0
