Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,Activity,CpuSpikes,MemLeaks,EventStorms
00:44:43,1.1,35.8,100,0,0,Startup,0,0,0
00:44:44,2.0,24.6,106,0,0,Startup,0,0,0
00:44:45,3.0,32.7,125,0,0,Startup,0,0,0
00:44:47,4.2,44.2,140,0,0,Startup,0,0,0
00:44:47,5.0,11.7,141,0,0,Startup,0,0,0
00:44:48,6.0,31.1,144,0,0,Startup,0,0,0
00:44:49,7.0,30.0,147,0,0,Startup,0,0,0
00:44:50,8.0,32.0,151,0,0,Startup,0,0,0
00:44:51,9.0,32.7,151,0,0,Startup,0,0,0
00:44:52,10.0,13.5,151,0,0,Startup,0,0,0
00:44:53,11.0,3.2,152,0,0,Startup,0,0,0
00:44:54,12.0,3.0,152,0,0,Startup,0,0,0
00:44:55,13.0,3.0,152,0,0,Startup,0,0,0
00:44:56,14.0,3.5,152,0,0,Startup,0,0,0
00:44:57,15.0,2.6,152,0,0,Startup,0,0,0
00:44:58,16.0,3.2,152,0,0,Startup,0,0,0
00:44:59,17.0,3.5,152,0,0,Startup,0,0,0
00:45:00,18.0,3.3,152,0,0,Startup,0,0,0
00:45:01,19.0,3.7,152,0,0,Startup,0,0,0
00:45:02,20.0,2.9,152,0,0,Startup,0,0,0
00:45:03,21.0,3.7,152,0,0,Startup,0,0,0
00:45:04,22.0,3.4,152,0,0,Startup,0,0,0
00:45:05,23.0,4.4,152,0,0,Startup,0,0,0
00:45:06,24.0,4.3,152,0,0,Startup,0,0,0
00:45:07,25.0,2.2,152,0,0,Startup,0,0,0
00:45:08,26.0,2.6,152,0,0,Startup,0,0,0
00:45:09,27.0,2.6,152,0,0,Startup,0,0,0
00:45:10,28.0,2.2,152,0,0,Startup,0,0,0
00:45:11,29.0,2.9,152,0,0,Startup,0,0,0
00:45:12,30.0,2.3,152,0,0,Startup,0,0,0
00:45:13,31.0,4.7,152,0,0,Startup,0,0,0
00:45:14,32.0,5.5,153,0,0,Startup,0,0,0
00:45:15,33.0,3.2,153,0,0,Startup,0,0,0
00:45:16,34.0,14.2,154,0,0,Startup,0,0,0
00:45:17,35.0,1.9,154,0,0,Startup,0,0,0
00:45:18,36.0,2.9,154,0,0,Startup,0,0,0
00:45:19,37.0,4.8,155,0,0,Startup,0,0,0
00:45:20,38.0,3.6,155,0,0,Startup,0,0,0
00:45:21,39.0,3.2,155,0,0,Startup,0,0,0
00:45:22,40.0,14.9,158,0,0,Startup,0,0,0
00:45:23,41.0,15.2,161,0,0,Startup,0,0,0
00:45:24,42.0,3.2,161,0,0,Startup,0,0,0
00:45:25,43.0,2.1,161,0,0,Startup,0,0,0
00:45:26,44.0,3.3,161,0,0,Startup,0,0,0
00:45:27,45.0,2.7,161,0,0,Startup,0,0,0
00:45:28,46.0,2.6,161,0,0,Startup,0,0,0
00:45:29,47.0,2.9,161,0,0,Startup,0,0,0
00:45:30,48.0,4.3,161,0,0,Startup,0,0,0
00:45:31,49.0,5.8,161,0,0,Startup,0,0,0
00:45:32,50.0,3.0,161,0,0,Startup,0,0,0
00:45:33,51.0,2.9,161,0,0,Startup,0,0,0
00:45:34,52.0,2.6,161,0,0,Startup,0,0,0
00:45:35,53.0,1.9,161,0,0,Startup,0,0,0
00:45:36,54.0,4.1,161,0,0,Startup,0,0,0
00:45:37,55.0,2.9,161,0,0,Startup,0,0,0
00:45:38,56.0,3.0,161,0,0,Startup,0,0,0
00:45:39,57.0,3.1,161,0,0,Startup,0,0,0
00:45:40,58.0,2.8,161,0,0,Startup,0,0,0
00:45:41,59.0,2.5,161,0,0,Startup,0,0,0
00:45:42,60.0,3.9,161,0,0,Startup,0,0,0
00:45:43,61.0,3.8,161,0,0,Startup,0,0,0
00:45:44,62.0,5.5,161,0,0,Startup,0,0,0
00:45:45,63.0,4.4,161,0,0,Startup,0,0,0
00:45:46,64.0,14.0,162,0,0,Startup,0,0,0
00:45:47,65.0,2.3,162,0,0,Startup,0,0,0
00:45:48,66.0,2.8,162,0,0,Startup,0,0,0
00:45:49,67.0,3.3,162,0,0,Startup,0,0,0
00:45:50,68.0,2.4,162,0,0,Startup,0,0,0
00:45:51,69.0,3.3,162,0,0,Startup,0,0,0
