Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,Activity,CpuSpikes,MemLeaks,EventStorms
20:00:08,1.0,33.5,95,0,0,Startup,0,0,0
20:00:09,2.0,27.4,113,0,0,Startup,0,0,0
20:00:10,3.1,41.9,129,0,0,Startup,0,0,0
20:00:11,4.0,38.3,136,0,0,Startup,0,0,0
20:00:12,5.0,30.2,139,0,0,Startup,0,0,0
20:00:13,6.0,23.4,141,0,0,Startup,0,0,0
20:00:14,7.0,31.5,143,0,0,Startup,0,0,0
20:00:15,8.0,32.0,146,0,0,Startup,0,0,0
20:00:16,9.0,17.4,147,0,0,Startup,0,0,0
20:00:17,10.0,5.2,147,0,0,Startup,0,0,0
20:00:18,11.0,3.1,147,0,0,Startup,0,0,0
20:00:19,12.0,3.7,147,0,0,Startup,0,0,0
20:00:20,13.0,2.5,147,0,0,Startup,0,0,0
20:00:21,14.0,2.8,148,0,0,Startup,0,0,0
20:00:22,15.0,1.7,148,0,0,Startup,0,0,0
20:00:23,16.0,2.8,148,0,0,Startup,0,0,0
20:00:24,17.0,3.2,149,0,0,Startup,0,0,0
20:00:25,18.0,1.8,149,0,0,Startup,0,0,0
20:00:26,19.0,3.9,149,0,0,Startup,0,0,0
20:00:27,20.0,2.3,149,0,0,Startup,0,0,0
20:00:28,21.0,3.3,150,0,0,Startup,0,0,0
20:00:29,22.0,3.6,150,0,0,Startup,0,0,0
20:00:30,23.0,2.3,151,0,0,Startup,0,0,0
20:00:31,24.0,3.9,151,0,0,Startup,0,0,0
20:00:32,25.0,2.6,151,0,0,Startup,0,0,0
20:00:33,26.0,2.7,152,0,0,Startup,0,0,0
20:00:34,27.0,2.0,152,0,0,Startup,0,0,0
20:00:35,28.0,2.2,152,0,0,Startup,0,0,0
20:00:36,29.0,3.0,152,0,0,Startup,0,0,0
20:00:37,30.0,3.1,153,0,0,Startup,0,0,0
20:00:38,31.0,3.5,153,0,0,Startup,0,0,0
20:00:39,32.0,6.4,154,0,0,Startup,0,0,0
20:00:40,33.0,12.9,155,0,0,Startup,0,0,0
20:00:41,34.0,4.9,156,0,0,Startup,0,0,0
20:00:42,35.0,2.2,156,0,0,Startup,0,0,0
20:00:43,36.0,3.7,156,0,0,Startup,0,0,0
20:00:44,37.0,1.7,156,0,0,Startup,0,0,0
20:00:45,38.0,2.6,157,0,0,Startup,0,0,0
20:00:46,39.0,4.4,157,0,0,Startup,0,0,0
20:00:47,40.0,1.7,157,0,0,Startup,0,0,0
20:00:48,41.0,2.1,158,0,0,Startup,0,0,0
20:00:49,42.0,1.6,158,0,0,Startup,0,0,0
20:00:50,43.0,1.8,158,0,0,Startup,0,0,0
20:00:51,44.0,3.5,161,0,0,Startup,0,0,0
20:00:52,45.0,1.2,161,0,0,Startup,0,0,0
20:00:53,46.0,2.1,161,0,0,Startup,0,0,0
20:00:54,47.0,1.7,161,0,0,Startup,0,0,0
20:00:55,48.0,2.1,161,0,0,Startup,0,0,0
20:00:56,49.0,2.6,161,0,0,Startup,0,0,0
20:00:57,50.0,2.2,161,0,0,Startup,0,0,0
20:00:58,51.0,2.6,161,0,0,Startup,0,0,0
20:00:59,52.0,2.7,161,0,0,Startup,0,0,0
20:01:00,53.0,2.9,161,0,0,Startup,0,0,0
20:01:01,54.0,4.0,161,0,0,Startup,0,0,0
20:01:02,55.0,1.8,161,0,0,Startup,0,0,0
20:01:03,56.0,2.5,161,0,0,Startup,0,0,0
20:01:04,57.0,1.8,161,0,0,Startup,0,0,0
20:01:05,58.0,2.2,161,0,0,Startup,0,0,0
20:01:06,59.0,3.5,161,0,0,Startup,0,0,0
20:01:07,60.0,2.9,161,0,0,Startup,0,0,0
20:01:08,61.0,4.2,161,0,0,Startup,0,0,0
20:01:09,62.0,5.4,162,0,0,Startup,0,0,0
20:01:10,63.0,13.0,163,0,0,Startup,0,0,0
20:01:11,64.0,6.5,163,0,0,Startup,0,0,0
20:01:12,65.0,2.0,163,0,0,Startup,0,0,0
20:01:13,66.0,2.7,163,0,0,Startup,0,0,0
20:01:14,67.0,14.1,188,0,0,Startup,0,0,0
