Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,Activity,CpuSpikes,MemLeaks,EventStorms
22:40:05,1.1,15.5,78,0,0,Startup,0,0,0
22:40:06,2.0,18.9,91,0,0,Startup,0,0,0
22:40:07,3.0,36.6,114,0,0,Startup,0,0,0
22:40:08,4.1,32.9,127,0,0,Startup,0,0,0
22:40:09,5.1,35.6,139,0,0,Startup,0,0,0
22:40:10,6.0,27.1,142,0,0,Startup,0,0,0
22:40:11,7.0,19.0,143,0,0,Startup,0,0,0
22:40:12,8.0,32.6,147,0,0,Startup,0,0,0
22:40:13,9.0,39.5,151,0,0,Startup,0,0,0
22:40:14,10.0,34.0,152,0,0,Startup,0,0,0
22:40:15,11.0,7.2,152,0,0,Startup,0,0,0
22:40:16,12.0,4.0,152,0,0,Startup,0,0,0
22:40:17,13.0,2.0,152,0,0,Startup,0,0,0
22:40:18,14.0,2.1,152,0,0,Startup,0,0,0
22:40:19,15.0,2.0,152,0,0,Startup,0,0,0
22:40:20,16.0,2.1,152,0,0,Startup,0,0,0
22:40:21,17.0,2.5,152,0,0,Startup,0,0,0
22:40:22,18.0,2.7,153,0,0,Startup,0,0,0
22:40:23,19.0,3.1,153,0,0,Startup,0,0,0
22:40:24,20.0,3.2,153,0,0,Startup,0,0,0
22:40:25,21.0,2.1,154,0,0,Startup,0,0,0
22:40:26,22.0,2.1,154,0,0,Startup,0,0,0
22:40:27,23.0,2.7,154,0,0,Startup,0,0,0
22:40:28,24.0,2.0,154,0,0,Startup,0,0,0
22:40:29,25.0,2.6,154,0,0,Startup,0,0,0
22:40:30,26.0,3.8,155,0,0,Startup,0,0,0
22:40:31,27.0,2.9,155,0,0,Startup,0,0,0
22:40:32,28.0,2.7,155,0,0,Startup,0,0,0
22:40:33,29.0,2.5,155,0,0,Startup,0,0,0
22:40:34,30.0,2.2,155,0,0,Startup,0,0,0
22:40:35,31.0,2.8,155,0,0,Startup,0,0,0
22:40:36,32.0,2.1,155,0,0,Startup,0,0,0
22:40:37,33.0,2.5,155,0,0,Startup,0,0,0
22:40:38,34.0,16.6,156,0,0,Startup,0,0,0
22:40:39,35.0,6.7,156,0,0,Startup,0,0,0
22:40:40,36.0,2.8,156,0,0,Startup,0,0,0
22:40:41,37.0,2.5,156,0,0,Startup,0,0,0
22:40:42,38.0,2.5,156,0,0,Startup,0,0,0
22:40:43,39.0,2.6,156,0,0,Startup,0,0,0
22:40:44,40.0,2.1,156,0,0,Startup,0,0,0
22:40:45,41.0,6.8,158,0,0,Startup,0,0,0
22:40:46,42.0,4.7,158,0,0,Startup,0,0,0
22:40:47,43.0,2.4,158,0,0,Startup,0,0,0
22:40:48,44.0,1.8,158,0,0,Startup,0,0,0
22:40:49,45.0,2.3,159,0,0,Startup,0,0,0
22:40:50,46.0,2.5,159,0,0,Startup,0,0,0
22:40:51,47.0,4.1,159,0,0,Startup,0,0,0
22:40:52,48.0,2.6,159,0,0,Startup,0,0,0
22:40:53,49.0,1.7,159,0,0,Startup,0,0,0
22:40:54,50.0,2.3,159,0,0,Startup,0,0,0
22:40:55,51.0,2.0,159,0,0,Startup,0,0,0
22:40:56,52.0,2.1,159,0,0,Startup,0,0,0
22:40:57,53.0,2.1,159,0,0,Startup,0,0,0
22:40:58,54.0,1.8,159,0,0,Startup,0,0,0
22:40:59,55.0,2.5,160,0,0,Startup,0,0,0
22:41:00,56.0,2.4,160,0,0,Startup,0,0,0
22:41:01,57.0,3.1,160,0,0,Startup,0,0,0
22:41:02,58.0,2.3,160,0,0,Startup,0,0,0
22:41:03,59.0,2.5,160,0,0,Startup,0,0,0
22:41:04,60.0,3.0,160,0,0,Startup,0,0,0
22:41:05,61.0,2.5,160,0,0,Startup,0,0,0
22:41:06,62.0,2.3,160,0,0,Startup,0,0,0
22:41:07,63.0,2.2,160,0,0,Startup,0,0,0
22:41:08,64.0,13.0,161,0,0,Startup,0,0,0
22:41:09,65.0,3.7,161,0,0,Startup,0,0,0
22:41:10,66.0,2.4,161,0,0,Startup,0,0,0
22:41:11,67.0,1.8,161,0,0,Startup,0,0,0
22:41:12,68.0,2.2,161,0,0,Startup,0,0,0
22:41:13,69.0,3.0,161,0,0,Startup,0,0,0
22:41:14,70.0,2.9,162,0,0,Startup,0,0,0
22:41:15,71.0,1.8,162,0,0,Startup,0,0,0
22:41:16,72.0,2.0,162,0,0,Startup,0,0,0
22:41:17,73.0,2.6,162,0,0,Startup,0,0,0
22:41:18,74.0,2.3,162,0,0,Startup,0,0,0
22:41:19,75.0,1.7,163,0,0,Startup,0,0,0
22:41:20,76.0,3.2,163,0,0,Startup,0,0,0
22:41:21,77.0,2.1,163,0,0,Startup,0,0,0
22:41:22,78.0,2.8,163,0,0,Startup,0,0,0
22:41:23,79.0,1.8,163,0,0,Startup,0,0,0
22:41:24,80.0,2.2,164,0,0,Startup,0,0,0
22:41:25,81.0,1.7,164,0,0,Startup,0,0,0
22:41:26,82.0,2.2,164,0,0,Startup,0,0,0
22:41:27,83.0,3.0,164,0,0,Startup,0,0,0
22:41:28,84.0,2.2,164,0,0,Startup,0,0,0
22:41:29,85.0,2.8,164,0,0,Startup,0,0,0
22:41:30,86.0,2.9,164,0,0,Startup,0,0,0
22:41:31,87.0,2.1,164,0,0,Startup,0,0,0
22:41:32,88.0,2.3,164,0,0,Startup,0,0,0
22:41:33,89.0,1.7,165,0,0,Startup,0,0,0
22:41:34,90.0,2.2,165,0,0,Startup,0,0,0
22:41:35,91.0,2.5,165,0,0,Startup,0,0,0
22:41:36,92.0,2.3,165,0,0,Startup,0,0,0
22:41:37,93.0,2.1,166,0,0,Startup,0,0,0
22:41:38,94.0,4.5,166,0,0,Startup,0,0,0
22:41:39,95.0,3.8,167,0,0,Startup,0,0,0
22:41:40,96.0,2.1,167,0,0,Startup,0,0,0
22:41:41,97.0,2.0,167,0,0,Startup,0,0,0
22:41:42,98.0,2.6,167,0,0,Startup,0,0,0
22:41:43,99.0,2.8,168,0,0,Startup,0,0,0
22:41:44,100.0,2.3,168,0,0,Startup,0,0,0
22:41:45,101.0,1.7,168,0,0,Startup,0,0,0
22:41:46,102.0,1.9,168,0,0,Startup,0,0,0
22:41:47,103.0,2.4,169,0,0,Startup,0,0,0
22:41:48,104.0,1.9,169,0,0,Startup,0,0,0
22:41:49,105.0,2.2,169,0,0,Startup,0,0,0
22:41:50,106.0,2.4,170,0,0,Startup,0,0,0
22:41:51,107.1,2.3,170,0,0,Startup,0,0,0
22:41:52,108.0,4.4,175,0,0,Startup,0,0,0
22:41:53,109.0,1.7,175,0,0,Startup,0,0,0
22:41:54,110.0,1.9,175,0,0,Startup,0,0,0
22:41:55,111.0,1.9,175,0,0,Startup,0,0,0
22:41:56,112.0,1.5,175,0,0,Startup,0,0,0
22:41:57,113.0,2.2,175,0,0,Startup,0,0,0
22:41:58,114.0,1.5,175,0,0,Startup,0,0,0
22:41:59,115.0,2.4,175,0,0,Startup,0,0,0
22:42:00,116.0,2.1,175,0,0,Startup,0,0,0
22:42:01,117.0,2.9,175,0,0,Startup,0,0,0
22:42:02,118.0,2.3,175,0,0,Startup,0,0,0
22:42:03,119.0,1.8,175,0,0,Startup,0,0,0
22:42:04,120.0,2.3,175,0,0,Startup,0,0,0
22:42:05,121.0,2.3,175,0,0,Startup,0,0,0
22:42:06,122.0,2.6,175,0,0,Startup,0,0,0
22:42:07,123.0,2.5,175,0,0,Startup,0,0,0
22:42:08,124.0,4.4,175,0,0,Startup,0,0,0
22:42:09,125.0,3.8,175,0,0,Startup,0,0,0
22:42:10,126.0,3.4,175,0,0,Startup,0,0,0
22:42:11,127.0,1.9,175,0,0,Startup,0,0,0
22:42:12,128.0,2.2,175,0,0,Startup,0,0,0
22:42:13,129.0,2.4,175,0,0,Startup,0,0,0
22:42:14,130.0,2.5,175,0,0,Startup,0,0,0
22:42:15,131.0,1.6,175,0,0,Startup,0,0,0
22:42:16,132.0,2.3,175,0,0,Startup,0,0,0
22:42:17,133.0,2.0,175,0,0,Startup,0,0,0
22:42:18,134.0,2.4,175,0,0,Startup,0,0,0
22:42:19,135.0,2.0,175,0,0,Startup,0,0,0
22:42:20,136.0,1.5,175,0,0,Startup,0,0,0
22:42:21,137.0,1.4,175,0,0,Startup,0,0,0
22:42:22,138.0,2.3,175,0,0,Startup,0,0,0
22:42:23,139.0,1.9,175,0,0,Startup,0,0,0
22:42:24,140.0,2.5,175,0,0,Startup,0,0,0
22:42:25,141.0,3.1,175,0,0,Startup,0,0,0
22:42:26,142.0,2.2,175,0,0,Startup,0,0,0
22:42:27,143.0,2.2,175,0,0,Startup,0,0,0
22:42:28,144.0,2.3,177,0,0,Startup,0,0,0
22:42:29,145.0,2.1,177,0,0,Startup,0,0,0
22:42:30,146.0,2.3,177,0,0,Startup,0,0,0
22:42:31,147.0,2.6,177,0,0,Startup,0,0,0
22:42:32,148.0,2.1,177,0,0,Startup,0,0,0
22:42:33,149.0,1.8,177,0,0,Startup,0,0,0
22:42:34,150.0,1.9,176,0,0,Startup,0,0,0
22:42:35,151.0,1.9,176,0,0,Startup,0,0,0
22:42:36,152.0,2.1,176,0,0,Startup,0,0,0
22:42:37,153.0,2.1,176,0,0,Startup,0,0,0
22:42:38,154.0,3.3,176,0,0,Startup,0,0,0
22:42:39,155.0,4.4,176,0,0,Startup,0,0,0
22:42:40,156.0,1.7,176,0,0,Startup,0,0,0
22:42:41,157.0,1.7,176,0,0,Startup,0,0,0
22:42:42,158.0,2.0,176,0,0,Startup,0,0,0
22:42:43,159.0,1.9,176,0,0,Startup,0,0,0
22:42:44,160.0,1.7,176,0,0,Startup,0,0,0
22:42:45,161.0,2.0,176,0,0,Startup,0,0,0
22:42:46,162.0,2.1,176,0,0,Startup,0,0,0
22:42:47,163.0,2.4,176,0,0,Startup,0,0,0
22:42:48,164.0,1.4,176,0,0,Startup,0,0,0
22:42:49,165.0,1.8,176,0,0,Startup,0,0,0
22:42:50,166.0,1.7,177,0,0,Startup,0,0,0
22:42:51,167.0,1.6,177,0,0,Startup,0,0,0
22:42:52,168.0,3.0,177,0,0,Startup,0,0,0
22:42:53,169.0,1.8,177,0,0,Startup,0,0,0
22:42:54,170.0,2.1,177,0,0,Startup,0,0,0
22:42:55,171.0,1.8,177,0,0,Startup,0,0,0
22:42:56,172.0,2.1,177,0,0,Startup,0,0,0
22:42:57,173.0,2.5,177,0,0,Startup,0,0,0
22:42:58,174.0,1.2,177,0,0,Startup,0,0,0
22:42:59,175.0,2.0,177,0,0,Startup,0,0,0
22:43:00,176.0,2.2,177,0,0,Startup,0,0,0
22:43:01,177.0,2.8,178,0,0,Startup,0,0,0
22:43:02,178.0,2.1,178,0,0,Startup,0,0,0
22:43:03,179.0,1.5,178,0,0,Startup,0,0,0
22:43:04,180.0,2.2,178,0,0,Startup,0,0,0
22:43:05,181.0,1.6,178,0,0,Startup,0,0,0
22:43:06,182.0,2.9,179,0,0,Startup,0,0,0
22:43:07,183.0,2.1,179,0,0,Startup,0,0,0
22:43:08,184.0,3.0,179,0,0,Startup,0,0,0
22:43:09,185.0,4.9,179,0,0,Startup,0,0,0
22:43:10,186.0,2.0,179,0,0,Startup,0,0,0
22:43:11,187.0,1.7,179,0,0,Startup,0,0,0
22:43:12,188.0,2.1,179,0,0,Startup,0,0,0
22:43:13,189.0,2.2,179,0,0,Startup,0,0,0
22:43:14,190.0,2.9,179,0,0,Startup,0,0,0
22:43:15,191.0,2.4,179,0,0,Startup,0,0,0
22:43:16,192.0,2.9,179,0,0,Startup,0,0,0
22:43:17,193.0,2.9,179,0,0,Startup,0,0,0
22:43:18,194.0,2.3,179,0,0,Startup,0,0,0
22:43:19,195.0,2.7,179,0,0,Startup,0,0,0
22:43:20,196.0,2.5,179,0,0,Startup,0,0,0
22:43:21,197.0,2.7,179,0,0,Startup,0,0,0
22:43:22,198.0,2.8,179,0,0,Startup,0,0,0
22:43:23,199.0,2.3,179,0,0,Startup,0,0,0
22:43:24,200.0,1.9,179,0,0,Startup,0,0,0
22:43:25,201.0,2.2,179,0,0,Startup,0,0,0
22:43:26,202.0,3.0,179,0,0,Startup,0,0,0
22:43:27,203.0,2.4,179,0,0,Startup,0,0,0
22:43:28,204.0,1.6,179,0,0,Startup,0,0,0
22:43:29,205.0,2.2,179,0,0,Startup,0,0,0
22:43:30,206.0,2.4,179,0,0,Startup,0,0,0
22:43:31,207.0,1.6,179,0,0,Startup,0,0,0
22:43:32,208.0,2.0,179,0,0,Startup,0,0,0
22:43:33,209.0,1.4,179,0,0,Startup,0,0,0
22:43:34,210.0,2.8,179,0,0,Startup,0,0,0
22:43:35,211.0,4.1,179,0,0,Startup,0,0,0
22:43:36,212.0,4.8,181,0,0,Startup,0,0,0
22:43:37,213.0,2.6,181,0,0,Startup,0,0,0
22:43:38,214.0,4.4,181,0,0,Startup,0,0,0
22:43:39,215.0,5.5,181,0,0,Startup,0,0,0
22:43:40,216.0,2.8,181,0,0,Startup,0,0,0
22:43:41,217.0,2.6,181,0,0,Startup,0,0,0
22:43:42,218.0,2.2,181,0,0,Startup,0,0,0
22:43:43,219.0,1.9,181,0,0,Startup,0,0,0
22:43:44,220.0,2.5,181,0,0,Startup,0,0,0
