Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,Activity,CpuSpikes,MemLeaks,EventStorms
01:38:08,1.2,24.8,74,0,0,Startup,0,0,0
01:38:10,2.7,23.4,97,0,513,Startup,0,0,0
01:38:10,3.1,47.7,106,0,0,Startup,0,0,0
01:38:12,4.4,30.1,132,0,246,Startup,0,0,0
01:38:12,5.2,47.5,157,0,0,Startup,0,0,0
01:38:14,6.3,39.1,168,0,0,Startup,0,0,0
01:38:15,7.2,18.6,175,0,0,Startup,0,0,0
01:38:15,8.2,29.3,181,0,0,Startup,0,0,0
01:38:16,9.2,20.9,189,0,0,Startup,0,0,0
01:38:17,10.2,43.9,198,0,0,Startup,0,0,0
01:38:19,12.0,45.3,211,0,771,Startup,0,0,0
01:38:19,12.2,55.1,211,0,0,Startup,0,0,0
01:38:20,13.2,40.2,216,0,0,Startup,0,0,0
01:38:21,14.2,39.0,228,0,0,Startup,0,0,0
01:38:23,15.4,62.4,248,0,218,Startup,0,0,0
01:38:23,16.1,49.3,254,0,0,Startup,0,0,0
01:38:24,17.2,34.8,278,0,0,Startup,0,0,0
01:38:26,18.2,40.5,295,0,0,Startup,0,0,0
01:38:26,19.2,64.8,299,0,0,Startup,0,0,0
01:38:27,20.2,49.6,300,0,0,Startup,0,0,0
01:38:28,21.2,68.7,301,0,0,Startup,0,0,0
01:38:29,22.2,46.4,301,0,0,Startup,0,0,0
01:38:30,23.2,56.1,308,0,0,Startup,0,0,0
01:38:31,24.2,67.2,319,0,0,Startup,0,0,0
01:38:32,25.2,81.5,326,0,0,Startup,0,0,0
01:38:33,26.1,71.5,327,0,0,Startup,0,0,0
01:38:34,27.2,68.7,328,0,0,Startup,0,0,0
01:38:35,28.2,67.9,332,0,0,Startup,0,0,0
01:38:36,29.2,75.9,335,0,0,Startup,0,0,0
01:38:37,30.2,66.0,336,0,0,Startup,0,0,0
01:38:38,31.2,68.7,336,0,0,Startup,0,0,0
01:38:39,32.1,80.8,333,0,0,Startup,0,0,0
01:38:40,33.1,89.3,333,0,0,Startup,0,0,0
01:38:41,34.2,73.0,340,0,0,Startup,0,0,0
01:38:42,35.1,79.0,352,0,0,Startup,0,0,0
01:38:43,36.2,68.0,352,0,0,Startup,0,0,0
01:38:44,37.2,76.0,352,0,0,Startup,0,0,0
01:38:45,38.2,95.7,352,0,0,Startup,0,0,0
01:38:46,39.2,78.9,359,0,0,Startup,0,0,0
01:38:48,40.4,84.9,359,0,279,Startup,0,0,0
01:38:49,41.2,76.8,359,0,0,Startup,0,0,0
01:38:49,42.1,73.0,359,0,0,Startup,0,0,0
01:38:51,43.3,66.4,359,0,0,Startup,0,0,0
01:38:51,44.2,85.5,359,0,0,Startup,0,0,0
01:38:52,45.2,77.0,359,0,0,Startup,0,0,0
01:38:53,46.2,79.0,356,0,0,Startup,0,0,0
01:38:54,47.1,83.5,357,0,0,Startup,0,0,0
01:38:55,48.2,61.6,364,0,0,Startup,0,0,0
01:38:56,49.2,92.5,365,0,0,Startup,0,0,0
01:38:57,50.2,88.4,365,0,0,Startup,0,0,0
01:38:58,51.2,74.6,383,0,0,Startup,0,0,0
01:38:59,52.2,78.5,383,0,0,Startup,0,0,0
01:39:00,53.2,84.1,384,0,0,Startup,0,0,0
01:39:02,54.2,76.4,390,0,0,Startup,0,0,0
01:39:02,55.1,84.3,391,0,0,Startup,0,0,0
01:39:03,56.2,87.7,391,0,0,Startup,0,0,0
01:39:04,57.2,73.5,396,0,0,Startup,0,0,0
01:39:05,58.2,85.8,397,0,0,Startup,0,0,0
01:39:06,59.1,78.3,397,0,0,Startup,0,0,0
01:39:07,60.2,78.8,399,0,0,Startup,0,0,0
01:39:08,61.1,79.9,399,0,0,Startup,0,0,0
01:39:10,62.2,68.3,400,0,0,Startup,0,0,0
01:39:10,63.2,71.6,400,0,0,Startup,0,0,0
01:39:11,64.2,85.4,400,0,0,Startup,0,0,0
01:39:12,65.2,83.5,400,0,0,Startup,0,0,0
01:39:13,66.2,61.8,408,0,0,Startup,0,0,0
01:39:14,67.2,65.8,406,0,0,Startup,0,0,0
01:39:16,69.1,53.0,408,0,358,Startup,0,0,0
01:39:16,69.1,85.3,409,0,0,Startup,0,0,0
01:39:17,70.1,73.9,409,0,0,Startup,0,0,0
01:39:19,71.4,74.2,420,0,0,Startup,0,0,0
01:39:19,72.2,86.1,421,0,0,Startup,0,0,0
01:39:20,73.2,78.9,421,0,0,Startup,0,0,0
01:39:21,74.1,58.5,421,0,0,Startup,0,0,0
01:39:22,75.2,74.5,421,0,0,Startup,0,0,0
01:39:23,76.1,66.3,423,0,0,Startup,0,0,0
01:39:24,77.1,67.6,426,0,0,Startup,0,0,0
01:39:25,78.2,57.4,427,0,0,Startup,0,0,0
01:39:27,79.4,77.8,437,0,0,Startup,0,0,0
01:39:27,80.1,81.5,438,0,0,Startup,0,0,0
01:39:28,81.2,59.0,438,0,0,Startup,0,0,0
01:39:29,82.2,59.9,439,0,0,Startup,0,0,0
01:39:30,83.2,42.0,439,0,0,Startup,0,0,0
01:39:31,84.2,43.6,440,0,0,Startup,0,0,0
01:39:32,85.2,66.3,440,0,0,Startup,0,0,0
01:39:33,86.1,54.1,440,0,0,Startup,0,0,0
01:39:34,87.1,53.7,447,0,0,Startup,0,0,0
01:39:35,88.1,58.0,447,0,0,Startup,0,0,0
01:39:36,89.2,51.9,447,0,0,Startup,0,0,0
01:39:37,90.1,27.1,447,0,0,Startup,0,0,0
01:39:38,91.1,38.5,447,0,0,Startup,0,0,0
01:39:39,92.2,45.1,447,0,0,Startup,0,0,0
01:39:40,93.1,31.3,443,0,0,Startup,0,0,0
01:39:41,94.1,60.7,443,0,0,Startup,0,0,0
01:39:42,95.2,35.4,443,0,0,Startup,0,0,0
01:39:43,96.2,47.4,443,0,0,Startup,0,0,0
01:39:44,97.1,67.8,447,0,0,Startup,0,0,0
01:39:45,98.1,66.0,449,0,0,Startup,0,0,0
01:39:46,99.1,41.6,455,0,0,Startup,0,0,0
01:39:47,100.1,39.6,456,0,0,Startup,0,0,0
