Timestamp,Elapsed_sec,CPU%,Memory_MB,Events/sec,Freeze_ms,Activity,CpuSpikes,MemLeaks,EventStorms
20:36:56,1.0,53.4,114,0,0,Startup,0,0,0
20:36:57,2.3,59.2,135,0,255,Startup,0,0,0
20:36:58,3.0,17.8,137,0,0,Startup,0,0,0
20:36:59,4.0,24.7,142,0,0,Startup,0,0,0
20:37:00,5.0,26.1,143,0,0,Startup,0,0,0
20:37:01,6.0,13.0,144,0,0,Startup,0,0,0
20:37:02,7.0,10.4,144,0,0,Startup,0,0,0
20:37:03,8.0,3.8,145,0,0,Startup,0,0,0
20:37:04,9.0,4.1,146,0,0,Startup,0,0,0
20:37:05,10.0,3.8,146,0,0,Startup,0,0,0
20:37:06,11.0,2.9,147,0,0,Startup,0,0,0
20:37:07,12.0,4.8,147,0,0,Startup,0,0,0
20:37:08,13.0,4.9,148,0,0,Startup,0,0,0
20:37:09,14.0,2.8,148,0,0,Startup,0,0,0
20:37:10,15.0,2.5,148,0,0,Startup,0,0,0
20:37:11,16.0,2.5,149,0,0,Startup,0,0,0
20:37:12,17.0,3.9,149,0,0,Startup,0,0,0
20:37:13,18.0,4.4,150,0,0,Startup,0,0,0
20:37:14,19.0,2.7,150,0,0,Startup,0,0,0
20:37:15,20.0,2.6,150,0,0,Startup,0,0,0
20:37:16,21.0,1.5,150,0,0,Startup,0,0,0
20:37:17,22.0,3.2,151,0,0,Startup,0,0,0
20:37:18,23.0,3.1,151,0,0,Startup,0,0,0
20:37:19,24.0,2.0,151,0,0,Startup,0,0,0
20:37:20,25.0,2.9,152,0,0,Startup,0,0,0
20:37:21,26.0,2.1,152,0,0,Startup,0,0,0
20:37:22,27.0,4.6,152,0,0,Startup,0,0,0
20:37:23,28.0,3.9,153,0,0,Startup,0,0,0
20:37:24,29.0,2.9,153,0,0,Startup,0,0,0
20:37:25,30.0,4.8,156,0,0,Startup,0,0,0
20:37:26,31.0,3.7,156,0,0,Startup,0,0,0
20:37:27,32.0,16.9,157,0,0,Startup,0,0,0
20:37:28,33.0,6.6,157,0,0,Startup,0,0,0
20:37:29,34.0,1.8,157,0,0,Startup,0,0,0
20:37:30,35.0,2.5,157,0,0,Startup,0,0,0
20:37:31,36.0,2.3,157,0,0,Startup,0,0,0
20:37:32,37.0,2.8,157,0,0,Startup,0,0,0
20:37:33,38.0,3.9,157,0,0,Startup,0,0,0
20:37:34,39.0,3.4,157,0,0,Startup,0,0,0
20:37:35,40.0,4.1,157,0,0,Startup,0,0,0
20:37:36,41.0,3.2,157,0,0,Startup,0,0,0
20:37:37,42.0,2.6,157,0,0,Startup,0,0,0
20:37:38,43.0,2.2,157,0,0,Startup,0,0,0
20:37:39,44.0,2.5,157,0,0,Startup,0,0,0
20:37:40,45.0,4.2,157,0,0,Startup,0,0,0
20:37:41,46.0,3.0,157,0,0,Startup,0,0,0
20:37:42,47.0,2.2,157,0,0,Startup,0,0,0
20:37:43,48.0,3.0,157,0,0,Startup,0,0,0
20:37:44,49.0,2.1,157,0,0,Startup,0,0,0
20:37:45,50.0,2.7,157,0,0,Startup,0,0,0
20:37:46,51.0,2.3,157,0,0,Startup,0,0,0
20:37:47,52.0,3.3,157,0,0,Startup,0,0,0
20:37:48,53.0,2.7,157,0,0,Startup,0,0,0
20:37:49,54.0,3.3,157,0,0,Startup,0,0,0
20:37:50,55.0,3.8,157,0,0,Startup,0,0,0
20:37:51,56.0,2.2,157,0,0,Startup,0,0,0
20:37:52,57.0,2.7,157,0,0,Startup,0,0,0
20:37:53,58.0,2.5,157,0,0,Startup,0,0,0
20:37:54,59.0,2.1,157,0,0,Startup,0,0,0
20:37:55,60.0,2.7,157,0,0,Startup,0,0,0
20:37:56,61.0,2.6,157,0,0,Startup,0,0,0
20:37:57,62.0,16.5,158,0,0,Startup,0,0,0
20:37:58,63.0,8.7,158,0,0,Startup,0,0,0
20:37:59,64.0,2.4,158,0,0,Startup,0,0,0
20:38:00,65.0,2.6,158,0,0,Startup,0,0,0
20:38:01,66.0,4.0,158,0,0,Startup,0,0,0
20:38:02,67.0,3.5,158,0,0,Startup,0,0,0
20:38:03,68.0,3.2,158,0,0,Startup,0,0,0
20:38:04,69.0,5.2,158,0,0,Startup,0,0,0
20:38:05,70.0,6.1,159,0,0,Startup,0,0,0
20:38:06,71.0,2.8,159,0,0,Startup,0,0,0
20:38:07,72.0,2.9,159,0,0,Startup,0,0,0
20:38:08,73.0,2.7,160,0,0,Startup,0,0,0
20:38:09,74.0,3.2,160,0,0,Startup,0,0,0
20:38:10,75.0,3.1,161,0,0,Startup,0,0,0
20:38:11,76.0,2.0,161,0,0,Startup,0,0,0
20:38:12,77.0,2.8,161,0,0,Startup,0,0,0
20:38:13,78.0,4.2,162,0,0,Startup,0,0,0
20:38:14,79.0,2.9,162,0,0,Startup,0,0,0
20:38:15,80.0,3.5,163,0,0,Startup,0,0,0
20:38:16,81.0,1.9,163,0,0,Startup,0,0,0
20:38:17,82.0,2.4,163,0,0,Startup,0,0,0
20:38:18,83.0,2.4,164,0,0,Startup,0,0,0
20:38:19,84.0,3.9,164,0,0,Startup,0,0,0
20:38:20,85.0,3.4,165,0,0,Startup,0,0,0
20:38:21,86.0,3.1,165,0,0,Startup,0,0,0
20:38:22,87.0,2.7,165,0,0,Startup,0,0,0
20:38:23,88.0,3.4,168,0,0,Startup,0,0,0
20:38:24,89.0,1.7,168,0,0,Startup,0,0,0
20:38:25,90.0,2.5,168,0,0,Startup,0,0,0
20:38:26,91.0,1.6,168,0,0,Startup,0,0,0
20:38:27,92.0,7.9,168,0,0,Startup,0,0,0
20:38:28,93.0,4.3,168,0,0,Startup,0,0,0
20:38:29,94.0,3.6,168,0,0,Startup,0,0,0
20:38:30,95.0,2.2,168,0,0,Startup,0,0,0
20:38:31,96.0,2.1,168,0,0,Startup,0,0,0
20:38:32,97.0,2.3,168,0,0,Startup,0,0,0
20:38:33,98.0,1.6,168,0,0,Startup,0,0,0
20:38:34,99.0,1.2,168,0,0,Startup,0,0,0
20:38:35,100.0,2.9,168,0,0,Startup,0,0,0
20:38:36,101.0,1.8,168,0,0,Startup,0,0,0
20:38:37,102.0,2.4,168,0,0,Startup,0,0,0
20:38:38,103.0,1.7,168,0,0,Startup,0,0,0
20:38:39,104.0,1.7,168,0,0,Startup,0,0,0
20:38:40,105.0,1.9,168,0,0,Startup,0,0,0
20:38:41,106.0,1.8,168,0,0,Startup,0,0,0
20:38:42,107.0,1.6,168,0,0,Startup,0,0,0
20:38:43,108.0,1.5,168,0,0,Startup,0,0,0
20:38:44,109.0,1.2,168,0,0,Startup,0,0,0
20:38:45,110.0,2.3,168,0,0,Startup,0,0,0
20:38:46,111.0,2.6,168,0,0,Startup,0,0,0
20:38:47,112.0,2.6,168,0,0,Startup,0,0,0
20:38:48,113.0,2.0,168,0,0,Startup,0,0,0
20:38:49,114.0,1.8,168,0,0,Startup,0,0,0
20:38:50,115.0,1.7,168,0,0,Startup,0,0,0
20:38:51,116.0,1.5,168,0,0,Startup,0,0,0
20:38:52,117.0,1.9,168,0,0,Startup,0,0,0
20:38:53,118.0,2.0,168,0,0,Startup,0,0,0
20:38:54,119.0,1.6,168,0,0,Startup,0,0,0
20:38:55,120.0,2.0,168,0,0,Startup,0,0,0
20:38:56,121.0,2.0,169,0,0,Startup,0,0,0
20:38:57,122.0,3.8,169,0,0,Startup,0,0,0
20:38:58,123.0,2.1,169,0,0,Startup,0,0,0
20:38:59,124.0,1.7,169,0,0,Startup,0,0,0
20:39:00,125.0,10.5,172,0,0,Startup,0,0,0
20:39:01,126.0,6.3,172,0,0,Startup,0,0,0
20:39:02,127.0,2.9,172,0,0,Startup,0,0,0
20:39:03,128.0,2.4,172,0,0,Startup,0,0,0
20:39:04,129.0,2.5,172,0,0,Startup,0,0,0
20:39:05,130.0,2.8,172,0,0,Startup,0,0,0
20:39:06,131.0,2.9,172,0,0,Startup,0,0,0
20:39:07,132.0,3.7,172,0,0,Startup,0,0,0
20:39:08,133.0,2.0,172,0,0,Startup,0,0,0
20:39:09,134.0,2.2,172,0,0,Startup,0,0,0
20:39:10,135.0,2.4,172,0,0,Startup,0,0,0
20:39:11,136.0,2.2,172,0,0,Startup,0,0,0
20:39:12,137.0,1.8,172,0,0,Startup,0,0,0
20:39:13,138.0,2.3,173,0,0,Startup,0,0,0
