symbol,exchange1,exchange2,max_deviation_pct,min_deviation_pct,deviation_asymmetry,zero_crossings,zero_crossings_per_hour,zero_crossings_per_minute,opportunity_cycles_030bp,cycles_030bp_per_hour,pct_time_above_030bp,avg_cycle_duration_030bp_sec,pattern_break_030bp,opportunity_cycles_050bp,cycles_050bp_per_hour,pct_time_above_050bp,avg_cycle_duration_050bp_sec,pattern_break_050bp,opportunity_cycles_040bp,cycles_040bp_per_hour,pct_time_above_040bp,avg_cycle_duration_040bp_sec,pattern_break_040bp,data_points,duration_hours
SYRUP_USDT,Binance,GateIo,0.24775068457425498,-0.30497962531074174,0.00958632064019953,8915,1060.0986415959326,17.668310693265543,1,0.1189117937852981,0.006212337702677517,1.8807567372181153,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,241455,8.4095947775
ASTER_USDT,Binance,GateIo,0.21017865185406492,-0.7399656177591751,-0.028971885876470437,8848,1041.8840277531272,17.364733795885453,15,1.7663042965977516,0.0481451762236899,0.9812727894006542,false,7,0.8242753384122841,0.015150579930531786,0.6616974354100316,false,10,1.1775361977318344,0.028842215127012363,0.8817731009649237,false,891055,8.49230793861111
H_USDT,Bybit,GateIo,0.28901734104047616,-0.6324053209275315,-0.00800799376099362,8449,1038.7451367392514,17.31241894565419,4,0.4917718720507759,0.019749835418038184,1.445780280365372,false,2,0.24588593602538794,0.008464215179159221,1.239240240313176,false,2,0.24588593602538794,0.011285620238878961,1.6523203204175678,false,106334,8.1338527625
SUI_USDT,Bybit,GateIo,0.20562443302087896,-0.11448541817304925,-0.005566706663155531,8699,1027.1659844101475,17.11943307350246,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,315964,8.468933095555556
BNB_USDT,Binance,GateIo,0.11578372474057019,-0.4387568555758614,-0.0030534033284370246,7908,927.6983720606447,15.461639534344078,0,0.0,0.4100332297350391,0.0,true,0,0.0,0.0,0.0,false,0,0.0,0.03899180181264811,0.0,true,2018373,8.524322385555555
ZEN_USDT,Binance,Bybit,0.8528925619834649,-2.029143401879341,-0.03807107541042986,7860,919.1112929424094,15.318521549040156,66,7.717728414020232,1.4477881475231897,6.753330839700393,true,16,1.8709644640049046,0.33309318077325967,6.4091834658201785,true,34,3.975799486010422,0.8613498153827195,7.799335319320632,true,843908,8.551739120555556
ASTER_USDT,Binance,Bybit,0.3562945368171144,-0.4799760011999332,-0.020872444455649636,7252,853.9492505951263,14.232487509918771,11,1.2952898175050178,0.028281082536992668,0.7860163475173709,false,0,0.0,0.0,0.0,false,1,0.11775361977318344,0.00392792813013787,1.200858308707094,false,891055,8.49230793861111
XLM_USDT,Bybit,GateIo,0.168054089967562,-0.13078111996195352,-0.03138780815204005,7050,830.7969813736191,13.846616356226985,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,260936,8.485827654722222
BTC_USDC,Bybit,GateIo,0.18614424837897214,-0.12807817421647272,0.030375859316444927,6834,806.407982805609,13.440133046760149,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,285802,8.474618488055555
MORPHO_USDT,Binance,GateIo,0.17687731146487362,-0.2661741539464302,-0.0287236050156233,6531,803.8994872880088,13.39832478813348,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,95561,8.124149975555556
VIRTUAL_USDT,Binance,GateIo,0.22149375387614523,-0.28720157960869797,0.011143453595031867,6657,791.546740286848,13.192445671447468,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,358479,8.410116119722222
PENGU_USDT,Bybit,GateIo,0.26197921068198404,-0.6713057715923121,-0.0064772925744709005,6741,788.2340968971164,13.137234948285274,0,0.0,2.6262771191659042,0.0,true,0,0.0,0.6749526217933772,0.0,true,0,0.0,1.5728966766504655,0.0,true,167307,8.552027914722222
FF_USDT,Bybit,GateIo,0.3974235987392216,-0.5070576949431249,-0.029348201969643332,6714,787.2618835837596,13.12103139306266,3,0.3517702786343877,1.5188949575558892,155.4429745579611,true,0,0.0,0.1136628759100508,0.0,false,0,0.0,0.5832700211173659,0.0,false,167165,8.528292986111111
PENGU_USDT,Binance,GateIo,0.5070565368038515,-0.7775524002704537,0.006669553260208316,6626,783.5796494961913,13.059660824936522,3,0.3547749695877715,0.811678210935979,82.3632389501653,true,2,0.23651664639184766,0.03251529925114456,4.949126376085599,false,2,0.23651664639184766,0.2904298642988036,44.20608559380162,true,498227,8.456064427222222
TNSR_USDT,Binance,GateIo,1.2207527975584886,-1.643690349946969,-0.12472632324444903,6448,775.2144082533739,12.920240137556231,1013,121.78849186734922,10.98049806686377,3.245774082149323,true,114,13.705713793561511,2.7973618376165565,7.34766737953509,true,328,39.4339835463875,4.6473447805321815,4.24264548120919,true,140704,8.317698860277778
CAKE_USDT,Binance,GateIo,0.21394950791613354,-0.3691584864502051,-0.022298622156641003,6517,774.2967177866094,12.90494529644349,0,0.0,0.19156098844486413,0.0,true,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,406659,8.416670057222222
KITE_USDT,Binance,GateIo,0.4433037797480166,-0.7190906982138867,-0.03361009494739184,6460,769.6409432933482,12.827349054889137,32,3.812462876994913,0.5438730058719032,5.135637734214884,false,10,1.1913946490609104,0.1036990365178126,3.1334413979312696,false,22,2.621068227934003,0.307596720135115,4.22479728182908,false,228546,8.393524352222222
RESOLV_USDT,Bybit,GateIo,0.7495441960969629,-0.642978003384076,0.04266085929157992,6168,764.9727344580718,12.749545574301198,183,22.696175487326062,3.517481029714205,5.579324020490738,false,20,2.4804563374126842,0.0780086518686618,1.1321753279483722,false,55,6.821254927884882,0.4219558896532161,2.2269233723282036,false,84612,8.063032474444444
DOGE_USDT,Binance,Bybit,0.13368132917435105,-0.30916777083727087,0.001946607632839534,6492,759.1700322039699,12.652833870066164,0,0.0,0.004620745365197548,0.0,true,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,1796247,8.551443977777778
SPX_USDT,Bybit,GateIo,0.3756708407871123,-2.2824536376604754,-0.041498453805778796,6382,756.9953900353046,12.616589833921743,15,1.7792119790864258,1.7860354178300664,36.138063253652994,true,0,0.0,1.474165428336157,0.0,true,1,0.11861413193909505,1.588691281837714,482.17598705291374,true,211337,8.430698633055556
RESOLV_USDT,Binance,GateIo,1.0279801211791284,-1.4321253277751578,0.0914485998490448,6204,737.4850412350407,12.291417353917346,148,17.59313122224146,5.67985965776191,11.622430657535762,true,17,2.0208326403926002,0.6242562271738684,11.120774540683014,true,53,6.300242937694577,1.5614099880996348,8.92199874313987,true,194952,8.41237401861111
AAVE_USDT,Binance,GateIo,0.25687430673126954,-0.2246414377052086,0.01178826609604247,6184,732.2487178034978,12.204145296724963,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,340242,8.445217928888889
ZK_USDT,Binance,GateIo,0.7410456978180324,-0.41330853482125507,0.01605340370009251,5812,682.3623903596332,11.372706505993886,13,1.5262751332889248,0.13132013053779784,3.0974262741040146,false,3,0.35221733845129033,0.02142101420120107,2.189433702026242,false,6,0.7044346769025807,0.05811614287630203,2.970014413183424,false,536856,8.517468257500001
DOGE_USDT,Binance,GateIo,0.1972135632037686,-0.3154574132492094,0.004077585874780548,5763,673.9212716561119,11.232021194268532,0,0.0,0.008239401374087194,0.0,true,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,1796247,8.551443977777778
HBAR_USDT,Binance,GateIo,0.11502029769958622,-0.402684563758382,-0.005181851500955853,5468,641.1842181680256,10.68640363613376,0,0.0,0.19380548317086096,0.0,true,0,0.0,0.0,0.0,false,0,0.0,0.008952313205145886,0.0,false,413301,8.527970347777778
ALGO_USDT,Bybit,GateIo,0.1392581339410004,-0.17558691552317374,-0.004711992305121168,4904,638.5135128119151,10.641891880198585,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,62124,7.680338632777778
AAVE_USDT,Binance,Bybit,0.300421745912538,-0.15111886079629544,0.005713062917332888,5379,636.928501465882,10.615475024431367,1,0.11841020663057855,0.0005878169067898731,0.17871270768453046,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,340242,8.445217928888889
RAY_USDT,Binance,GateIo,0.2853648593558855,-0.529963310232362,-0.02639267315855082,5255,619.9462581061179,10.332437635101964,2,0.2359452932849164,0.8205140041314207,125.19217373436581,true,0,0.0,0.1881065860385676,0.0,true,0,0.0,0.48930792932731704,0.0,true,86653,8.476541202222222
ETH_USDC,Bybit,GateIo,0.24658798707721807,-0.13950001629672304,0.031906642542607416,5167,611.5000598559614,10.191667664266022,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,352243,8.449712991388889
GRASS_USDT,Bybit,GateIo,0.3768115942029082,-0.23988005997002126,-0.004882541937801358,5114,608.4230042438176,10.140383404063625,1,0.11897203837383996,0.004365613930050392,1.321000326042758,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,160346,8.405336360277778
SUI_USDC,Bybit,GateIo,0.5081669691469948,-0.10294919154605342,0.033714968927619604,5002,602.8921051479279,10.048201752465465,0,0.0,1.2303462883990288,0.0,false,0,0.0,0.008450180552191133,0.0,false,0,0.0,0.40560866650517435,0.0,false,177535,8.296675238055556
AVL_USDT,Bybit,GateIo,0.38386706630908485,-0.7106914976396816,-0.06265494158845133,4588,597.3929279138655,9.956548798564425,145,18.880116509919464,1.3402304255819422,2.555508346338893,false,14,1.8229078009577415,0.06583588055490243,1.3001709130496122,false,50,6.510385003420505,0.3362332471196802,1.8592444056609452,false,42556,7.680037351666667
ALGO_USDT,Binance,GateIo,0.19911362322564408,-0.17882232724486524,-0.007889122274422075,4849,584.3535313919328,9.739225523198881,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,168232,8.2980588625
BCH_USDT,Binance,GateIo,0.22315311435618934,-0.4331549754022834,-0.041186353888659474,4922,580.660602367213,9.677676706120216,4,0.4718899653532816,0.0041444267276260945,0.3161740514715987,false,0,0.0,0.0,0.0,false,1,0.1179724913383204,0.00021812772250663656,0.0665629582045471,false,1375341,8.476552361111112
BTC_USDC,Binance,GateIo,0.18249065557613964,-0.30313436542979133,0.029755296161470532,4955,580.5474506246724,9.67579084374454,0,0.0,0.0005999871695051444,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,2166713,8.535047384444445
HBAR_USDT,Bybit,GateIo,0.13260840737301383,-0.30201342281879207,-0.009786401201113504,4641,546.4111496230239,9.106852493717065,0,0.0,0.00331702462890787,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,180908,8.493604135277778
SUI_USDC,Binance,Bybit,0.15081136514447646,-0.3981420039814165,0.008024955752032535,4352,512.2658768213129,8.537764613688548,0,0.0,0.4009500440280293,0.0,true,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,915326,8.495588320277777
CC_USDT,Bybit,GateIo,0.3585877160720896,-0.31024728533626256,0.014767934346428428,3813,496.4571308555198,8.274285514258663,4,0.5208047530611275,0.010377965503642665,0.7173643403505675,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,48184,7.680421456388888
ZK_USDT,Binance,Bybit,0.5140859551717059,-0.9259259259259189,0.018078241489020378,4099,481.24629010394636,8.020771501732439,16,1.8784924717402152,0.054577018790886195,1.045930556565797,false,2,0.2348115589675269,0.0098722935014231,1.5135650374877063,false,4,0.4696231179350538,0.015832923540018178,1.2137078130797645,false,536856,8.517468257500001
CAKE_USDT,Bybit,GateIo,0.1004352192835567,-0.34115138592750727,-0.03880539427993746,3998,479.4192217856728,7.990320363094546,1,0.11991476282783212,0.001192221944037102,0.3579208178642536,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,83891,8.339256788888889
SUI_USDT,Binance,Bybit,0.10255172829825021,-0.12698796637842236,0.004851018941764289,3984,466.64376186878314,7.7773960311463854,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,923226,8.537561895277777
SOL_USDT,Binance,GateIo,0.1264755480607116,-0.1233135064558355,-0.0016472039390553808,3872,453.5265039399727,7.558775065666212,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,2800517,8.537538526111112
ETHFI_USDT,Bybit,GateIo,0.49207217058502284,-0.5949161709031814,0.029966129739224585,3766,450.6157670289568,7.510262783815946,3,0.3589610464914685,0.014359047995117925,1.440060788981824,false,1,0.11965368216382283,0.0023931746658529874,0.7200303944909121,false,3,0.3589610464914685,0.00957269866341195,0.9600405259878828,false,83582,8.357452791388889
BCH_USDT,Bybit,GateIo,0.08387461720016365,-0.4723545206875568,-0.06319600342412925,3564,437.9493749532309,7.299156249220515,6,0.7372885100222744,0.0045659668054213245,0.22294502458773124,false,0,0.0,0.0,0.0,false,1,0.12288141833704572,0.0007609944675702207,0.22294502458773122,false,131429,8.137926901666667
UNI_USDT,Binance,GateIo,0.3466925530439591,-0.3302146395156802,0.0012211450790772544,3724,435.4833288203456,7.2580554803390935,4,0.46775867757287387,0.006077435883051434,0.46773625435471666,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,641718,8.551418053333334
2Z_USDT,Binance,GateIo,0.1502468340845553,-0.37702373031714975,0.007896920898934949,3601,428.90619942838697,7.148436657139783,0,0.0,0.16936357370269473,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,152335,8.395775124722222
ZBT_USDT,Binance,GateIo,0.2886002886002714,-0.79855108257183,-0.01859638573783963,3575,428.140732866324,7.135678881105401,4,0.47903858222805484,2.613401434999392,196.39848469488933,false,3,0.35927893667104116,1.1261096923264016,112.83697647120675,false,3,0.35927893667104116,1.4374315943086464,144.03164815223153,false,82230,8.350058113055555
XDC_USDT,Bybit,GateIo,0.2143413873733513,-0.591715976331364,-0.028877229899874807,3621,423.43647199565197,7.057274533260866,4,0.4677563899427252,2.1923463126185427,168.72985372563593,false,1,0.1169390974856813,0.48160958012570193,148.26473999979544,false,2,0.2338781949713626,1.2012347056417123,184.90158694955184,false,53781,8.551459875277777
SOL_USDT,Bybit,GateIo,0.14981807804808067,-0.14094432699085502,-0.004606639397587821,3429,402.0807599722803,6.701345999538005,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,717800,8.528137482222222
FF_USDT,Binance,GateIo,0.45909277785392,-0.49501498989052983,0.026345273038675707,3213,384.7196110821117,6.411993518035195,9,1.0776459694176799,0.23267450587940958,7.772758818171964,false,0,0.0,0.0,0.0,false,2,0.23947688209281773,0.051538653990492865,7.747685402629472,false,199850,8.351536826944445
ETH_USDC,Binance,GateIo,0.20796604635977545,-0.17061857342113296,0.03144562734435498,3287,384.3903060295706,6.406505100492843,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,3112511,8.551204201666668
XRP_USDT,Binance,GateIo,0.19962859795730203,-0.13908205841447474,0.01798240726335942,3201,375.8814917351821,6.264691528919702,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,1684426,8.515981952777777
ICP_USDT,Bybit,GateIo,0.4087989098695788,-0.520532099479476,-0.0002496472374154216,3202,374.5994767361622,6.243324612269371,3,0.35096765465599206,0.01313879947205915,1.3476933692301263,false,1,0.11698921821866402,0.0005972181578208704,0.1837763685313808,false,3,0.35096765465599206,0.0017916544734626113,0.18377636853138088,false,167486,8.547796243333334
MINA_USDT,Bybit,GateIo,0.3070624360286489,-0.31487596958758024,0.017431060472151077,2845,370.41857622225746,6.1736429370376245,2,0.26039970208946045,0.00450034877703022,0.622168745482775,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,44447,7.680500338333333
LTC_USDT,Bybit,GateIo,0.24136845419244768,-0.664837484170544,-0.006235674308636929,3141,367.415276372118,6.1235879395353,0,0.0,0.598154126027614,0.0,true,0,0.0,0.18587268709618418,0.0,true,0,0.0,0.20910677298320718,0.0,true,202324,8.548909645277778
LINK_USDT,Bybit,GateIo,0.10147868947520955,-0.1680917927355141,-0.03440360025227356,3064,366.0023785898119,6.100039643163531,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,171533,8.371530293888888
S_USDT,Bybit,GateIo,0.17918227724385005,-0.21903139449988007,-0.023291105478713006,2769,360.55243812016187,6.0092073020026975,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,47448,7.679881501944444
XRP_USDT,Binance,Bybit,0.2132591562355124,-0.1079609463011666,-0.004342903155866534,3065,359.9115189529313,5.998525315882189,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,1684426,8.515981952777777
ETHFI_USDT,Binance,GateIo,0.3827227993439042,-0.7030827474310386,-0.03208427158140355,2905,345.6052130466938,5.760086884111563,4,0.4758763690832272,0.2741140538399813,20.736700915093067,false,1,0.1189690922708068,0.019905407843145387,6.023368495760771,false,1,0.1189690922708068,0.16173143872555626,48.93986902805626,false,482281,8.405544506666667
LTC_USDT,Binance,GateIo,0.1573316551290116,-0.3693541578725257,-0.007952675004379467,2938,345.0166834301815,5.750278057169692,0,0.0,0.5235800986708994,0.0,true,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,605447,8.515530236944445
S_USDT,Binance,GateIo,0.18628006803271813,-0.3001541332035451,-0.02841168408774123,2888,343.17931373236087,5.719655228872681,1,0.11882940226189781,0.005809646918708515,1.7600634615038273,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,275404,8.415425651944444
PYTH_USDT,Binance,GateIo,0.1168224299065379,-0.33298886209668366,-0.04311223958147981,2899,342.7374245548308,5.71229040924718,2,0.2364521728560406,0.010162417203520551,1.5472347532601396,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,275525,8.458370146666667
0G_USDT,Binance,GateIo,0.21445067634444648,-0.49342105263158187,-0.06403596893001491,2823,337.84860396355754,5.630810066059293,3,0.3590314601100505,0.10665876601733204,10.694649364284126,false,0,0.0,0.0,0.0,false,2,0.23935430674003366,0.03555292200577735,5.347324682142065,false,67505,8.355813719166667
MINA_USDT,Binance,GateIo,0.3081890226005024,-0.37095919448861814,0.006617374455148983,2766,326.1222153443049,5.435370255738415,5,0.5895195505139279,0.024386505204776966,1.489202837474394,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,143522,8.481482922222222
AERO_USDT,Bybit,GateIo,0.2834956243066733,-0.23117167538629912,0.022984784512351447,2679,317.76781697822355,5.296130282970393,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,152114,8.430683841666667
MET_USDT,Bybit,GateIo,0.6272869837950834,-0.5816771691711131,-0.047630584314024164,2648,316.5595984369527,5.275993307282545,9,1.075920085321969,0.013184012187886823,0.4411335425733728,false,2,0.2390933522937709,0.004394670729295608,0.6617003138600591,false,4,0.4781867045875418,0.006592006093943411,0.49627523539504437,false,136547,8.3649335325
LINK_USDT,Binance,GateIo,0.09653226405286208,-0.26458915184477405,-0.034476458185260454,2636,309.10493234701494,5.151748872450249,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,744620,8.52784839111111
VIRTUAL_USDT,Binance,Bybit,0.3090909090909033,-0.15179926779175235,0.01520855872502714,2580,306.77340993541657,5.112890165590276,0,0.0,0.003905389158081784,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,358479,8.410116119722222
TIA_USDT,Binance,GateIo,0.3891050583657574,-0.19047619047618536,-0.0444962227706563,2549,298.068730431372,4.9678121738562,0,0.0,0.3110460951461728,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,530468,8.551718915
WCT_USDT,Bybit,GateIo,0.825396825396818,-0.6962025316455622,0.009992548141650808,2446,286.6067453770989,4.776779089618315,74,8.670850023673475,0.3417082472938911,1.418718680290177,true,7,0.8202155427799233,0.15652442295397592,6.869998107137869,true,12,1.4060837876227257,0.18738839367729512,4.79770994571248,true,136092,8.534342053888889
FF_USDT,Binance,Bybit,0.3165863730213214,-0.3966354373247549,0.04054189270267225,2391,286.2946125419636,4.7715768756993935,4,0.47895376418563546,0.021015761821366025,1.5796251791768827,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,199850,8.351536826944445
CFX_USDT,Binance,GateIo,0.20311442112390665,-0.42610450773714614,-0.04613151963265201,2421,285.36504524642476,4.756084087440413,4,0.4714829330795948,0.03627335317215756,2.7696457762920184,false,0,0.0,0.0,0.0,false,1,0.1178707332698987,0.004930358683594232,1.5058268298286703,false,283955,8.483870187777779
PAXG_USDT,Binance,GateIo,0.06491120636864522,-0.15971740797263712,-0.004123306645564087,2374,284.9400351842671,4.749000586404452,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,112532,8.331577549166667
PENGU_USDT,Binance,Bybit,0.244436952124083,-0.6095496105655185,0.001333842318929341,2397,283.4652007006294,4.724420011677156,1,0.11825832319592383,0.0024085406852699673,0.733203907568237,false,1,0.11825832319592383,0.0016056937901799784,0.4888026050454913,false,1,0.11825832319592383,0.00220782896149747,0.6721035819375505,false,498227,8.456064427222222
XRP_USDT,Bybit,GateIo,0.1256398324802177,-0.2410755679184029,0.022509503506715937,2414,283.1593117831134,4.71932186305189,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,496084,8.52523614638889
WCT_USDT,Binance,GateIo,1.3968253968253963,-0.8695652173912993,0.022864101708864402,2391,279.85476908342474,4.6642461513904125,93,10.885191771124424,0.8637539918511177,2.8566463834957454,true,9,1.0534056552701057,0.535802775024777,18.310989507594844,true,12,1.4045408736934741,0.5760654112983152,14.765219863060581,true,290592,8.543717185277778
TIA_USDT,Bybit,GateIo,0.25940337224383825,-0.2120328650940917,-0.05589402976585609,2320,275.6480323290235,4.594133872150392,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,0,0.0,0.0,0.0,false,140446,8.416530241111111
